QST_ID,ACT_UNIT_NAME,SAM_ACT_CODE_OWNER,RUN_CODE,RUN_USER_RUN_NUMBER,RUN_NAME,SAM_USER_STATION_NUM,STATION_NUM,NAME,FULL_STATION_NAME,TQS_DESCRIPTION,STY_DESCRIPTION,KIWQM_SAMPLING_NUMBER,SAM_CODE,SAM_SAM_CODE_PARENT,KIWQM_REPLICATE_NUMBER,SAM_COLLECTION_DATE,SPP_DESCRIPTION
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S81041559,E3S81041559,CS2 - Cross Slough 2,Cross Slough 2,Middle Cross Slough site,Broad Water Body,EL0319B0078,EL0319B0080,EL0319B0078,1,3/19/2019 9:40,Duplicate Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S80192066,E3S80192066,PS1 - Peyton Sl 1,Peyton Slough 1,Furthest upstream Peyton Slough kill cage,Broad Water Body,EL0319B0090,EL0319B0090,0,,3/19/2019 10:36,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S81041558,E3S81041558,CS3 - Cross Slough 3,Cross Slough 3,Furthest downstream Cross Slough site,Broad Water Body,EL0319B0079,EL0319B0079,0,,3/19/2019 10:45,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S81191549,E3S81191549,DS1 - Denverton Sl 1,Denverton Slough 1,Furthest upstream Denverton Slough site,Broad Water Body,EL0319B0071,EL0319B0071,0,,3/19/2019 11:10,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S811101550,E3S811101550,DS2 - Denverton Sl 2,Denverton Slough 2,Middle Denverton Slough site,Broad Water Body,EL0319B0072,EL0319B0072,0,,3/19/2019 11:20,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S80192049,E3S80192049,PC1 - Pacheco Cr 1,Pacheco Creek 1,Furthest upstream Pacheco Creek site,Broad Water Body,EL0319B0088,EL0319B0088,0,,3/19/2019 11:30,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S80212052,E3S80212052,PC3 - Pacheco Cr 3,Pacheco Creek 3,Furthest downstream Pacheco Creek site,Broad Water Body,EL0319B0089,EL0319B0089,0,,3/19/2019 11:43,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S811101553,E3S811101553,DS3 - Denverton Sl 3,Denverton Slough 3,"Furthest downstream Denverton Slough site, at the junction of Nurse Slough and Luco Slough",Broad Water Body,EL0319B0073,EL0319B0073,0,,3/19/2019 11:55,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S80462003,E3S80462003,RG4 - Ryer Growth 4,Ryer Growth 4,"Furthest East Ryer Island site, near the Ryer Island kill cage",Broad Water Body,EL0319B0087,EL0319B0087,0,,3/19/2019 12:20,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S81031544,E3S81031544,AS1 - Arnold Sl 1,Arnold Slough 1,Furthest upstream Arnold Slough site,Broad Water Body,EL0319B0074,EL0319B0074,0,,3/19/2019 12:20,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S81051544,E3S81051544,AS2 - Arnold Sl 2,Arnold Slough 2,Middle Arnold Slough site,Broad Water Body,EL0319B0075,EL0319B0075,0,,3/19/2019 12:35,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S804102007,E3S804102007,RG2 - Ryer Growth 2,Ryer Growth 2,Middle and furthest North Ryer Island site,Broad Water Body,EL0319B0085,EL0319B0085,0,,3/19/2019 12:58,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S80482010,E3S80482010,RG1 - Ryer Growth 1,Ryer Growth 1,Furthest West Ryer Island site,Broad Water Body,EL0319B0084,EL0319B0084,0,,3/19/2019 13:11,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S811920110,E3S811920110,RR1,Rush Ranch 1,Furthest upstream Rush Ranch site,Broad Water Body,EL0319B0068,EL0319B0068,0,,3/19/2019 13:45,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,B9S80241522,B9S80241522,BG4 - Browns Gr 4,Browns Growth 4,Furthest North Browns Island site,Broad Water Body,EL0319B0083,EL0319B0083,0,,3/19/2019 13:57,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S81182017,E3S81182017,RR2 - Rush Ranch 2,Rush Ranch 2,Middle Rush Ranch site,Broad Water Body,EL0319B0069,EL0319B0069,0,,3/19/2019 13:57,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S811720110,E3S811720110,RR3 - Rush Ranch 3,Rush Ranch 3,Furthest downstream Rush Ranch site,Broad Water Body,EL0319B0070,EL0319B0070,0,,3/19/2019 14:10,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,B9S80221524,B9S80221524,BG3 - Browns Gr 3,Browns Growth 3,"Furthest south Browns Island site, near two Browns Island kill cages",Broad Water Body,EL0319B0082,EL0319B0082,0,,3/19/2019 15:56,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,B9S80231523,B9S80231523,BG2 - Browns Gr 2,Browns Growth 2,Middle Browns Island site,Broad Water Body,EL0319B0081,EL0319B0081,0,,3/19/2019 16:27,Normal Sample
442,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,E3S80462005,E3S80462005,RG3 - Ryer Growth 3,Ryer Growth 3,"East side of Ryer Island, internal slough",Broad Water Body,EL0319B0086,EL0319B0086,0,,3/19/2019 16:38,Normal Sample
47718,Special Studies,311,EL0319B0008,EL0319B0008,Tidal Parr,Blank; Equipment,Blank; Equipment,Blank; Equipment,Blank; Equipment,,Not Given,EL0319B0092,EL0319B0092,0,,3/19/2019 20:00,Blank; Equipment
47529,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0319B0049,ES0319B0049,0,,3/20/2019 9:59,Normal Sample
47529,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0319B0049,ES0319B0054,ES0319B0049,1,3/20/2019 9:59,"Replicate, Specific Analyte(s)"
145,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0319B0050,ES0319B0055,ES0319B0050,1,3/20/2019 14:20,"Replicate, Specific Analyte(s)"
145,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0319B0050,ES0319B0050,0,,3/20/2019 14:20,Normal Sample
47719,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0319B0052,ES0319B0052,0,,3/20/2019 15:00,Blank; Field
47116,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0319B0051,ES0319B0056,ES0319B0051,1,3/21/2019 8:44,"Replicate, Specific Analyte(s)"
47116,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0319B0051,ES0319B0051,0,,3/21/2019 8:44,Normal Sample
47719,Aquatic Ecology,330,ES0319B0007,ES0319B0007,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0319B0053,ES0319B0053,0,,3/21/2019 11:00,Blank; Field
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81071545,E3S81071545,AS3 - Arnold Sl 3,Arnold Slough 3,Furthest downstream Arnold Slough site,Broad Water Body,EL0319B0126,EL0319B0126,0,,3/26/2019 8:48,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81031544,E3S81031544,AS1 - Arnold Sl 1,Arnold Slough 1,Furthest upstream Arnold Slough site,Broad Water Body,EL0319B0124,EL0319B0124,0,,3/26/2019 9:40,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81051544,E3S81051544,AS2 - Arnold Sl 2,Arnold Slough 2,Middle Arnold Slough site,Broad Water Body,EL0319B0125,EL0319B0125,0,,3/26/2019 10:23,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81191549,E3S81191549,DS1 - Denverton Sl 1,Denverton Slough 1,Furthest upstream Denverton Slough site,Broad Water Body,EL0319B0121,EL0319B0121,0,,3/26/2019 11:40,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S811101550,E3S811101550,DS2 - Denverton Sl 2,Denverton Slough 2,Middle Denverton Slough site,Broad Water Body,EL0319B0122,EL0319B0122,0,,3/26/2019 12:15,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S811101553,E3S811101553,DS3 - Denverton Sl 3,Denverton Slough 3,"Furthest downstream Denverton Slough site, at the junction of Nurse Slough and Luco Slough",Broad Water Body,EL0319B0123,EL0319B0123,0,,3/26/2019 13:00,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S811101553,E3S811101553,DS3 - Denverton Sl 3,Denverton Slough 3,"Furthest downstream Denverton Slough site, at the junction of Nurse Slough and Luco Slough",Broad Water Body,EL0319B0123,EL0319B0130,EL0319B0123,1,3/26/2019 13:05,Duplicate Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81041558,E3S81041558,CS3 - Cross Slough 3,Cross Slough 3,Furthest downstream Cross Slough site,Broad Water Body,EL0319B0129,EL0319B0129,0,,3/26/2019 13:30,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81041559,E3S81041559,CS2 - Cross Slough 2,Cross Slough 2,Middle Cross Slough site,Broad Water Body,EL0319B0128,EL0319B0128,0,,3/26/2019 13:50,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81051561,E3S81051561,CS1 - Cross Slough 1,Cross Slough 1,Furthest upstream Cross Slough site,Broad Water Body,EL0319B0127,EL0319B0127,0,,3/26/2019 14:00,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S80462003,E3S80462003,RG4 - Ryer Growth 4,Ryer Growth 4,"Furthest East Ryer Island site, near the Ryer Island kill cage",Broad Water Body,EL0319B0137,EL0319B0137,0,,3/28/2019 7:11,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S80462005,E3S80462005,RG3 - Ryer Growth 3,Ryer Growth 3,"East side of Ryer Island, internal slough",Broad Water Body,EL0319B0136,EL0319B0136,0,,3/28/2019 8:00,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S804102007,E3S804102007,RG2 - Ryer Growth 2,Ryer Growth 2,Middle and furthest North Ryer Island site,Broad Water Body,EL0319B0135,EL0319B0135,0,,3/28/2019 8:43,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S80482010,E3S80482010,RG1 - Ryer Growth 1,Ryer Growth 1,Furthest West Ryer Island site,Broad Water Body,EL0319B0134,EL0319B0134,0,,3/28/2019 9:19,Normal Sample
47529,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0319B0057,ES0319B0062,ES0319B0057,1,3/28/2019 10:00,"Replicate, Specific Analyte(s)"
47529,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0319B0057,ES0319B0057,0,,3/28/2019 10:00,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S80192066,E3S80192066,PS1 - Peyton Sl 1,Peyton Slough 1,Furthest upstream Peyton Slough kill cage,Broad Water Body,EL0319B0140,EL0319B0140,0,,3/28/2019 10:45,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S80192049,E3S80192049,PC1 - Pacheco Cr 1,Pacheco Creek 1,Furthest upstream Pacheco Creek site,Broad Water Body,EL0319B0138,EL0319B0138,0,,3/28/2019 11:48,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S80212052,E3S80212052,PC3 - Pacheco Cr 3,Pacheco Creek 3,Furthest downstream Pacheco Creek site,Broad Water Body,EL0319B0139,EL0319B0139,0,,3/28/2019 12:52,Normal Sample
145,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0319B0058,ES0319B0058,0,,3/28/2019 12:52,Normal Sample
145,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0319B0058,ES0319B0063,ES0319B0058,1,3/28/2019 12:52,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,B9S80221524,B9S80221524,BG3 - Browns Gr 3,Browns Growth 3,"Furthest south Browns Island site, near two Browns Island kill cages",Broad Water Body,EL0319B0132,EL0319B0132,0,,3/28/2019 14:14,Normal Sample
47719,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0319B0060,ES0319B0060,0,,3/28/2019 14:30,Blank; Field
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,B9S80231523,B9S80231523,BG2 - Browns Gr 2,Browns Growth 2,Middle Browns Island site,Broad Water Body,EL0319B0131,EL0319B0131,0,,3/28/2019 15:00,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,B9S80241522,B9S80241522,BG4 - Browns Gr 4,Browns Growth 4,Furthest North Browns Island site,Broad Water Body,EL0319B0133,EL0319B0133,0,,3/28/2019 16:01,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S811920110,E3S811920110,RR1,Rush Ranch 1,Furthest upstream Rush Ranch site,Broad Water Body,EL0319B0118,EL0319B0118,0,,3/29/2019 8:56,Normal Sample
47116,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0319B0059,ES0319B0064,ES0319B0059,1,3/29/2019 9:05,"Replicate, Specific Analyte(s)"
47116,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0319B0059,ES0319B0059,0,,3/29/2019 9:05,Normal Sample
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S81182017,E3S81182017,RR2 - Rush Ranch 2,Rush Ranch 2,Middle Rush Ranch site,Broad Water Body,EL0319B0119,EL0319B0119,0,,3/29/2019 10:05,Normal Sample
47719,Aquatic Ecology,330,ES0319B0008,ES0319B0008,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0319B0061,ES0319B0061,0,,3/29/2019 11:00,Blank; Field
47718,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,Blank; Equipment,Blank; Equipment,Blank; Equipment,Blank; Equipment,,Not Given,EL0319B0142,EL0319B0142,0,,3/29/2019 11:05,Blank; Equipment
442,Special Studies,311,EL0319B0010,EL0319B0010,Tidal Parr,E3S811720110,E3S811720110,RR3 - Rush Ranch 3,Rush Ranch 3,Furthest downstream Rush Ranch site,Broad Water Body,EL0319B0120,EL0319B0120,0,,3/29/2019 11:05,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81191549,E3S81191549,DS1 - Denverton Sl 1,Denverton Slough 1,Furthest upstream Denverton Slough site,Broad Water Body,EL0419B0146,EL0419B0146,0,,4/3/2019 8:20,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,B9S80221524,B9S80221524,BG3 - Browns Gr 3,Browns Growth 3,"Furthest south Browns Island site, near two Browns Island kill cages",Broad Water Body,EL0419B0157,EL0419B0157,0,,4/3/2019 9:04,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S811101550,E3S811101550,DS2 - Denverton Sl 2,Denverton Slough 2,Middle Denverton Slough site,Broad Water Body,EL0419B0147,EL0419B0147,0,,4/3/2019 9:20,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S811101553,E3S811101553,DS3 - Denverton Sl 3,Denverton Slough 3,"Furthest downstream Denverton Slough site, at the junction of Nurse Slough and Luco Slough",Broad Water Body,EL0419B0148,EL0419B0148,0,,4/3/2019 9:30,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,B9S80231523,B9S80231523,BG2 - Browns Gr 2,Browns Growth 2,Middle Browns Island site,Broad Water Body,EL0419B0156,EL0419B0156,0,,4/3/2019 9:54,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81031544,E3S81031544,AS1 - Arnold Sl 1,Arnold Slough 1,Furthest upstream Arnold Slough site,Broad Water Body,EL0419B0149,EL0419B0149,0,,4/3/2019 9:55,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81051544,E3S81051544,AS2 - Arnold Sl 2,Arnold Slough 2,Middle Arnold Slough site,Broad Water Body,EL0419B0150,EL0419B0150,0,,4/3/2019 10:25,Normal Sample
47529,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0419B0065,ES0419B0065,0,,4/3/2019 10:25,Normal Sample
47529,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0419B0065,ES0419B0070,ES0419B0065,1,4/3/2019 10:25,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,B9S80241522,B9S80241522,BG4 - Browns Gr 4,Browns Growth 4,Furthest North Browns Island site,Broad Water Body,EL0419B0158,EL0419B0158,0,,4/3/2019 10:30,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81071545,E3S81071545,AS3 - Arnold Sl 3,Arnold Slough 3,Furthest downstream Arnold Slough site,Broad Water Body,EL0419B0151,EL0419B0151,0,,4/3/2019 10:40,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81051561,E3S81051561,CS1 - Cross Slough 1,Cross Slough 1,Furthest upstream Cross Slough site,Broad Water Body,EL0419B0152,EL0419B0155,EL0419B0152,1,4/3/2019 11:00,Duplicate Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81051561,E3S81051561,CS1 - Cross Slough 1,Cross Slough 1,Furthest upstream Cross Slough site,Broad Water Body,EL0419B0152,EL0419B0152,0,,4/3/2019 11:00,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81041559,E3S81041559,CS2 - Cross Slough 2,Cross Slough 2,Middle Cross Slough site,Broad Water Body,EL0419B0153,EL0419B0153,0,,4/3/2019 11:15,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81041558,E3S81041558,CS3 - Cross Slough 3,Cross Slough 3,Furthest downstream Cross Slough site,Broad Water Body,EL0419B0154,EL0419B0154,0,,4/3/2019 11:25,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S80192066,E3S80192066,PS1 - Peyton Sl 1,Peyton Slough 1,Furthest upstream Peyton Slough kill cage,Broad Water Body,EL0419B0165,EL0419B0165,0,,4/3/2019 12:00,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S80192049,E3S80192049,PC1 - Pacheco Cr 1,Pacheco Creek 1,Furthest upstream Pacheco Creek site,Broad Water Body,EL0419B0163,EL0419B0163,0,,4/3/2019 13:00,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S80212052,E3S80212052,PC3 - Pacheco Cr 3,Pacheco Creek 3,Furthest downstream Pacheco Creek site,Broad Water Body,EL0419B0164,EL0419B0164,0,,4/3/2019 13:40,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S811920110,E3S811920110,RR1,Rush Ranch 1,Furthest upstream Rush Ranch site,Broad Water Body,EL0419B0143,EL0419B0143,0,,4/3/2019 14:05,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S81182017,E3S81182017,RR2 - Rush Ranch 2,Rush Ranch 2,Middle Rush Ranch site,Broad Water Body,EL0419B0144,EL0419B0144,0,,4/3/2019 14:20,Normal Sample
145,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0419B0066,ES0419B0066,0,,4/3/2019 14:31,Normal Sample
145,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,B9D82851352,B9D82851352,Toe Drain YB LISBON,Yolo Bypass Toe Drain Below Lisbon Weir,,Broad Water Body,ES0419B0066,ES0419B0071,ES0419B0066,1,4/3/2019 14:31,"Replicate, Specific Analyte(s)"
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S811720110,E3S811720110,RR3 - Rush Ranch 3,Rush Ranch 3,Furthest downstream Rush Ranch site,Broad Water Body,EL0419B0145,EL0419B0145,0,,4/3/2019 14:35,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S80462003,E3S80462003,RG4 - Ryer Growth 4,Ryer Growth 4,"Furthest East Ryer Island site, near the Ryer Island kill cage",Broad Water Body,EL0419B0162,EL0419B0162,0,,4/3/2019 14:52,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S80482010,E3S80482010,RG1 - Ryer Growth 1,Ryer Growth 1,Furthest West Ryer Island site,Broad Water Body,EL0419B0159,EL0419B0159,0,,4/3/2019 15:18,Normal Sample
47719,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0419B0068,ES0419B0068,0,,4/3/2019 15:30,Blank; Field
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S804102007,E3S804102007,RG2 - Ryer Growth 2,Ryer Growth 2,Middle and furthest North Ryer Island site,Broad Water Body,EL0419B0160,EL0419B0160,0,,4/3/2019 15:34,Normal Sample
442,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,E3S80462005,E3S80462005,RG3 - Ryer Growth 3,Ryer Growth 3,"East side of Ryer Island, internal slough",Broad Water Body,EL0419B0161,EL0419B0161,0,,4/3/2019 15:55,Normal Sample
47718,Special Studies,311,EL0419B0011,EL0419B0011,Tidal Parr,Blank; Equipment,Blank; Equipment,Blank; Equipment,Blank; Equipment,,Not Given,EL0419B0167,EL0419B0167,0,,4/3/2019 17:15,Blank; Equipment
47116,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0419B0067,ES0419B0072,ES0419B0067,1,4/4/2019 9:25,"Replicate, Specific Analyte(s)"
47116,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ES0419B0067,ES0419B0067,0,,4/4/2019 9:25,Normal Sample
47719,Aquatic Ecology,330,ES0419B0009,ES0419B0009,2016 Yolo Bypass - Nutrient and Chla,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ES0419B0069,ES0419B0069,0,,4/4/2019 11:15,Blank; Field
442,Special Studies,311,EL0419B0012,EL0419B0012,Tidal Parr,E3S80192066,E3S80192066,PS1 - Peyton Sl 1,Peyton Slough 1,Furthest upstream Peyton Slough kill cage,Broad Water Body,EL0419B0190,EL0419B0190,0,,4/8/2019 7:09,Normal Sample
442,Special Studies,311,EL0419B0012,EL0419B0012,Tidal Parr,B9S80231523,B9S80231523,BG2 - Browns Gr 2,Browns Growth 2,Middle Browns Island site,Broad Water Body,EL0419B0181,EL0419B0181,0,,4/8/2019 8:53,Normal Sample
442,Special Studies,311,EL0419B0012,EL0419B0012,Tidal Parr,B9S80221524,B9S80221524,BG3 - Browns Gr 3,Browns Growth 3,"Furthest south Browns Island site, near two Browns Island kill cages",Broad Water Body,EL0419B0182,EL0419B0182,0,,4/8/2019 9:37,Normal Sample
47529,Aquatic Ecology,330,ES0419B0010,ES0419B0010,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0419B0073,ES0419B0078,ES0419B0073,1,4/8/2019 9:56,"Replicate, Specific Analyte(s)"
47529,Aquatic Ecology,330,ES0419B0010,ES0419B0010,2016 Yolo Bypass - Nutrient and Chla,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ES0419B0073,ES0419B0073,0,,4/8/2019 9:56,Normal Sample
442,Special Studies,311,EL0419B0012,EL0419B0012,Tidal Parr,E3S81071545,E3S81071545,AS3 - Arnold Sl 3,Arnold Slough 3,Furthest downstream Arnold Slough site,Broad Water Body,EL0419B0176,EL0419B0180,EL0419B0176,1,4/8/2019 10:08,Duplicate Sample
442,Special Studies,311,EL0419B0012,EL0419B0012,Tidal Parr,B9S80241522,B9S80241522,BG4 - Browns Gr 4,Browns Growth 4,Furthest North Browns Island site,Broad Water Body,EL0419B0183,EL0419B0183,0,,4/8/2019 10:40,Normal Sample
