sample_date,sample_time,datetime,station_code,event_id,depth_m,volume_received_m_l,volume_analyzed_m_l,organisims_per_ml,percent_of_sample_counted,field_of_view_mm2,slide_chamber_area_mm2,area_counted,dimension,number_of_fields_counted,factor,comments,unit_abundance,total_cells,taxon,genus,species,synonym,diatom_soft_body,colony_filament_individual_group_code,shape,gald1,gald2,gald3,biovolume_1,biovolume_2,biovolume_3,biovolume_4,biovolume_5,biovolume_6,biovolume_7,biovolume_8,biovolume_9,biovolume_10,measurement_average,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,measurement_18,measurement_19,measurement_20,measurement_21,measurement_22,measurement_23,measurement_24,measurement_25
11/27/2018,9:20:00,11/27/2018 9:20,SHR,SHR_2018-11-27 09:20:00,0,63,5,1471.901611,0.079365079,0.0683,314.159,0.3415,Length,5,183.9877013,Low sediment and detritus.,8,8,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,2.8,NA,NA,9.202764307,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,2.8,2.8,1.9,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/27/2018,9:20:00,11/27/2018 9:20,SHR,SHR_2018-11-27 09:20:00,0,63,5,78562.74846,0.079365079,0.0683,314.159,0.3415,Length,5,183.9877013,Low sediment and detritus.,427,894,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12/11/2018,10:45:00,12/11/2018 10:45,STTD,STTD_2018-12-11 10:45:00,0,64,3,613.2923377,0.046875,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,2,2,Skeletonema potamos,Skeletonema,potamos,NA,Diatom,c,cylinder + 2 half spheres,14.8,NA,NA,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2018,10:45:00,12/11/2018 10:45,STTD,STTD_2018-12-11 10:45:00,0,64,3,613.2923377,0.046875,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,2,2,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,3.7,NA,NA,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.9,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2018,10:45:00,12/11/2018 10:45,STTD,STTD_2018-12-11 10:45:00,0,64,3,613.2923377,0.046875,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,2,2,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,11.1,NA,NA,430.3538477,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,9.3,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2018,10:45:00,12/11/2018 10:45,STTD,STTD_2018-12-11 10:45:00,0,64,3,154856.3153,0.046875,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,505,1043,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12/11/2018,13:30:00,12/11/2018 13:30,LIS,LIS_2018-12-11 13:30:00,0,62,1,367975.4026,0.016129032,0.0683,314.159,0.3415,Length,5,919.9385066,Moderate sediment and detritus.,400,827,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12/12/2018,11:00:00,12/12/2018 11:00,SHR,SHR_2018-12-12 11:00:00,0,62,4,689.9538799,0.064516129,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,3,3,cf. Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,3.7,NA,NA,30.10585697,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/2018,11:00:00,12/12/2018 11:00,SHR,SHR_2018-12-12 11:00:00,0,62,4,229.9846266,0.064516129,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Navicula sp.,Navicula,sp.,NA,Diatom,i,elliptic prism,20.4,NA,NA,331.9780985,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/2018,11:00:00,12/12/2018 11:00,SHR,SHR_2018-12-12 11:00:00,0,62,4,459.9692533,0.064516129,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,2,2,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,2.8,NA,NA,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/2018,11:00:00,12/12/2018 11:00,SHR,SHR_2018-12-12 11:00:00,0,62,4,229.9846266,0.064516129,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Lagerheimia genevensis,Lagerheimia,genevensis,NA,Soft Body,i,ellipsoid,5.6,NA,NA,40.14114263,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/2018,11:00:00,12/12/2018 11:00,SHR,SHR_2018-12-12 11:00:00,0,62,4,93833.72767,0.064516129,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,408,831,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12/26/2018,10:35:00,12/26/2018 10:35,STTD,STTD_2018-12-26 10:35:00,0,62,3,306.6461689,0.048387097,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,1,1,Nitzschia sp.,Nitzschia,sp.,NA,Diatom,i,prism on parallelogram,22.2,NA,NA,87.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,10:35:00,12/26/2018 10:35,STTD,STTD_2018-12-26 10:35:00,0,62,3,306.6461689,0.048387097,0.0683,314.159,0.3415,Width,5,306.6461689,Moderate sediment and detritus.,1,1,Rhoicosphenia sp.,Rhoicosphenia,sp.,NA,Diatom,i,gomphonemoid,7.4,NA,NA,301.8339165,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,10:35:00,12/26/2018 10:35,STTD,STTD_2018-12-26 10:35:00,0,62,3,306.6461689,0.048387097,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,1,1,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,3.7,NA,NA,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,10:35:00,12/26/2018 10:35,STTD,STTD_2018-12-26 10:35:00,0,62,3,306.6461689,0.048387097,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,1,1,Monoraphidium sp.,Monoraphidium,sp.,NA,Soft Body,i,2 cones,37,NA,NA,69.93702938,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,10:35:00,12/26/2018 10:35,STTD,STTD_2018-12-26 10:35:00,0,62,3,613.2923377,0.048387097,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,2,2,cf. Chrysochromulina sp.,Chrysochromulina,sp.,NA,Soft Body,i,prolate spheroid,3.7,NA,NA,13.54653608,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,3.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,10:35:00,12/26/2018 10:35,STTD,STTD_2018-12-26 10:35:00,0,62,3,148723.3919,0.048387097,0.0683,314.159,0.3415,Length,5,306.6461689,Moderate sediment and detritus.,485,1010,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,766.6154222,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,1,1,cf. Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,5.6,NA,NA,91.13124272,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,766.6154222,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,1,1,Nitzschia acicularis,Nitzschia,acicularis,NA,Diatom,i,prism on parallelogram,72.2,NA,NA,283.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2,72.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,766.6154222,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,1,1,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,2.8,NA,NA,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,766.6154222,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,1,1,Monoraphidium sp.,Monoraphidium,sp.,NA,Soft Body,i,2 cones,18.5,NA,NA,7.846121025,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,766.6154222,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,1,1,Tetraedron sp.,Tetraedron,sp.,NA,Soft Body,i,box,9.3,NA,NA,640.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,766.6154222,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,1,1,cf. Ochromonas sp.,Ochromonas,sp.,NA,Soft Body,i,cone + half sphere,13,NA,NA,986.6425194,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/2018,11:48:00,12/26/2018 11:48,LIS,LIS_2018-12-26 11:48:00,0,62,1,316612.1694,0.016129032,0.0683,314.159,0.4098,Length,6,766.6154222,Moderate sediment and detritus.,413,839,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,229.9846266,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Achnanthidium sp.,Achnanthidium,sp.,NA,Diatom,i,elliptic prism,11.1,NA,NA,90.31757091,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,459.9692533,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,2,2,Fragilaria sp.,Fragilaria,sp.,NA,Diatom,c,elliptic prism,16.7,NA,NA,135.8831923,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,16.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,229.9846266,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Navicula sp.,Navicula,sp.,NA,Diatom,i,elliptic prism,27.8,NA,NA,1002.619599,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,229.9846266,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Fragilaria tenera,Fragilaria,tenera,NA,Diatom,i,box,81.5,NA,NA,501.8375866,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,229.9846266,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Tryblionella sp.,Tryblionella,sp.,NA,Diatom,i,elliptic prism,35.2,NA,NA,1145.649908,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,689.9538799,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,3,3,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,2.8,NA,NA,8.181223958,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.8,2.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,229.9846266,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,1,Monoraphidium sp.,Monoraphidium,sp.,NA,Soft Body,i,2 cones,7.4,NA,NA,13.98740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,459.9692533,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,2,2,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,9.3,NA,NA,337.3808479,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,229.9846266,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,1,11,Aphanizomenon sp.,Aphanizomenon,sp.,NA,Soft Body,f,cylinder,7.4,NA,NA,63.43734147,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94,5.6,5.6,7.4,4.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/27/2018,10:27:00,12/27/2018 10:27,SHR,SHR_2018-12-27 10:27:00,0,62.5,4,94983.65081,0.064,0.0683,314.159,0.3415,Length,5,229.9846266,Low sediment and detritus.,413,848,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,901.4605452,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,NA,1,1,Amphora sp.,Amphora,sp.,NA,Diatom,i,cymbelloid,20.4,NA,NA,327.1015235,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,901.4605452,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,Fragment.,1,1,Nitzschia cf. sigmoidea,Nitzschia,sigmoidea,NA,Diatom,i,prism on parallelogram,133.3,NA,NA,3649.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3,133.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,4507.302726,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,NA,5,5,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,1.9,NA,NA,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,901.4605452,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,NA,1,1,Monoraphidium contortum,Monoraphidium,contortum,NA,Soft Body,i,2 cones,25.9,NA,NA,22.91842265,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,2704.381636,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,NA,3,3,Chroomonas rosenbergii,Chroomonas,rosenbergii,NA,Soft Body,i,cone + half sphere,9.3,NA,NA,314.737838,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,395741.1793,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,NA,439,916,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
1/8/2019,9:53:00,1/8/2019 9:53,STTD,STTD_2019-01-08 09:53:00,0,63,1,901.4605452,0.015873016,0.0697,314.159,0.3485,Length,5,901.4605452,NA,1,22,cf. Komvophoron sp.,Komvophoron,sp.,NA,Soft Body,f,cylinder,3.7,NA,NA,39.78273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.7,3.7,3.7,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,13:59:00,1/8/2019 13:59,LIS,LIS_2019-01-08 13:59:00,0,63,0.5,1001.622828,0.007936508,0.0697,314.159,0.6273,Length,9,1001.622828,NA,1,1,Fragilaria cf. pennsylvanica,Fragilaria,pennsylvanica,NA,Diatom,i,elliptic prism,24.1,NA,NA,100.6973843,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,13:59:00,1/8/2019 13:59,LIS,LIS_2019-01-08 13:59:00,0,63,0.5,1001.622828,0.007936508,0.0697,314.159,0.6273,Length,9,1001.622828,NA,1,1,Nitzschia inconspicua,Nitzschia,inconspicua,NA,Diatom,i,prism on parallelogram,13,NA,NA,71.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,13:59:00,1/8/2019 13:59,LIS,LIS_2019-01-08 13:59:00,0,63,0.5,1001.622828,0.007936508,0.0697,314.159,0.6273,Length,9,1001.622828,NA,1,1,cf. Psammothidium sp.,Psammothidium,sp.,NA,Diatom,i,elliptic prism,46.3,NA,NA,2502.56389,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,13:59:00,1/8/2019 13:59,LIS,LIS_2019-01-08 13:59:00,0,63,0.5,7011.359796,0.007936508,0.0697,314.159,0.6273,Length,9,1001.622828,NA,7,7,cf. Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,1.9,NA,NA,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,13:59:00,1/8/2019 13:59,LIS,LIS_2019-01-08 13:59:00,0,63,0.5,1001.622828,0.007936508,0.0697,314.159,0.6273,Length,9,1001.622828,NA,1,1,cf. Chrysochromulina sp.,Chrysochromulina,sp.,NA,Soft Body,i,prolate spheroid,3.7,NA,NA,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2019,13:59:00,1/8/2019 13:59,LIS,LIS_2019-01-08 13:59:00,0,63,0.5,435705.9302,0.007936508,0.0697,314.159,0.6273,Length,9,1001.622828,NA,435,888,Eucapsis microscopica,Eucapsis,microscopica,NA,Soft Body,c,sphere,0.8,0.8,0.8,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.752,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
1/9/2019,9:06:00,1/9/2019 9:06,SHR,SHR_2019-01-09 09:06:00,0,62,1,2575.601558,0.016129032,0.0697,314.159,0.4879,Length,7,643.9003894,NA,4,4,Cocconeis placentula,Cocconeis,placentula,NA,Diatom,i,elliptic prism,24.1,NA,NA,833.9853309,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,24.1,16.7,19.4,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/9/2019,9:06:00,1/9/2019 9:06,SHR,SHR_2019-01-09 09:06:00,0,62,1,643.9003894,0.016129032,0.0697,314.159,0.4879,Length,7,643.9003894,NA,1,1,Nitzschia gracilis,Nitzschia,gracilis,NA,Diatom,i,prism on parallelogram,37,NA,NA,92.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4,37,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
